21,Brock Purdy,SF,QB,17,3681.9,24.2,10.5,78.4,1.4,0,0,0,0,0,0,0,13.8,234.3
22,Derek Carr,NO,QB,17,3840.7,24.3,11.9,98.4,0.6,0,0,0,0,0,0,0,13.7,233.5
23,Matthew Stafford,LAR,QB,17,3940.2,24.4,13.8,48.7,0.7,0,0,0,0,0,0,0,13.6,230.5
24,Bryce Young,CAR,QB,17,3571.6,20.6,13.1,242,2,0,0,0,0,0,0,0,13.5,229.1
25,Sam Howell,WAS,QB,17,3374.1,19.5,13.8,306.5,3.1,0,0,0,0,0,0,0,13.5,228.8
26,Ryan Tannehill,TEN,QB,17,3387,20.3,11.2,168.5,2.4,0,0,0,0,0,0,0,13,220.7
27,C.J. Stroud,HOU,QB,17,3458.4,20.1,13.6,210.2,1.8,0,0,0,0,0,0,0,12.8,217.2
28,Mac Jones,NE,QB,17,3660,20.9,13.9,124.9,1,0,0,0,0,0,0,0,12.7,215.1
29,Jimmy Garoppolo,LV,QB,17,3495.7,20.8,11.5,40.3,1.3,0,0,0,0,0,0,0,12.2,206.9
30,Kyler Murray,ARI,QB,17,2709.8,15.5,9.1,373,2.9,0,0,0,0,0,0,0,11.9,201.5
31,Baker Mayfield,TB,QB,17,3128.6,18.6,11.5,120.9,1.4,0,0,0,0,0,0,0,11.2,190
32,Desmond Ridder,ATL,QB,17,2786.2,16.2,10.3,238.3,2.2,0,0,0,0,0,0,0,10.9,185.3
33,Taysom Hill,NO,QB,17,0,0,0,321.1,4,7.9,91.1,1,0,0,0,0,4.4,75.1
34,Kyle Trask,TB,QB,17,699.6,4,3,26.3,0.3,0,0,0,0,0,0,0,2.4,40.2
35,Joshua Dobbs,ARI,QB,17,626,3.3,2.8,48,0.2,0,0,0,0,0,0,0,2.2,37
36,Jacoby Brissett,WAS,QB,17,559.9,3,1.9,38.5,0.4,0,0,0,0,0,0,0,2.1,35
37,Brian Hoyer,LV,QB,17,549.9,3.1,2,12.3,0.1,0,0,0,0,0,0,0,1.8,31.4
38,Taylor Heinicke,ATL,QB,17,496.1,2.7,2,38.8,0.3,0,0,0,0,0,0,0,1.8,30.7
39,Clayton Tune,ARI,QB,17,468.9,2.5,2,47.1,0.3,0,0,0,0,0,0,0,1.8,30.3
40,Sam Darnold,SF,QB,17,435.6,2.6,1.7,32.3,0.3,0,0,0,0,0,0,0,1.7,28.2
41,Tyler Huntley,BAL,QB,17,331.9,1.8,1.3,62.3,0.3,0,0,0,0,0,0,0,1.5,25.5
42,Mike White,MIA,QB,17,445,2.6,1.8,9,0,0,0,0,0,0,0,0,1.5,24.7
43,Marcus Mariota,PHI,QB,17,339.4,1.9,0.9,41.6,0.3,0,0,0,0,0,0,0,1.4,24.5
44,Will Levis,TEN,QB,17,361.5,2,1.4,27.1,0.3,0,0,0,0,0,0,0,1.4,23.2
45,Zach Wilson,NYJ,QB,17,374.2,1.8,1.8,27.1,0.3,0,0,0,0,0,0,0,1.3,22.5
46,Jarrett Stidham,DEN,QB,17,351.3,2.1,1.3,17.3,0.2,0,0,0,0,0,0,0,1.3,22.2
47,Tyrod Taylor,NYG,QB,17,308.4,1.7,0.8,37.2,0.2,0,0,0,0,0,0,0,1.3,21.9
48,Stetson Bennett,LAR,QB,17,338.3,1.8,1.4,17.1,0.1,0,0,0,0,0,0,0,1.1,19.2
49,Andy Dalton,CAR,QB,17,336.9,2,1.5,12.8,0,0,0,0,0,0,0,0,1.1,18.8
50,Bailey Zappe,NE,QB,17,377.3,1.8,2,11.4,0.1,0,0,0,0,0,0,0,1.1,18.2
51,Gardner Minshew II,IND,QB,17,299.2,1.6,1.1,24.5,0.1,0,0,0,0,0,0,0,1.1,18
52,Jameis Winston,NO,QB,17,275.9,1.7,1.3,10.4,0.2,0,0,0,0,0,0,0,1,17.1
53,Mitchell Trubisky,PIT,QB,17,262.9,1.5,1.2,20.9,0.1,0,0,0,0,0,0,0,1,16.6
54,Trey Lance,DAL,QB,17,225.4,1,1.1,39.2,0.4,0,0,0,0,0,0,0,1,16.5
55,Blaine Gabbert,KC,QB,17,256.9,1.6,1,8.7,0,0,0,0,0,0,0,0,0.9,14.9
56,Davis Mills,HOU,QB,17,274.1,1.4,1.3,14.1,0,0,0,0,0,0,0,0,0.9,14.8
57,Teddy Bridgewater,DET,QB,17,246.4,1.4,0.8,11.3,0,0,0,0,0,0,0,0,0.9,14.6
58,Nick Mullens,MIN,QB,17,275.5,1.6,1.3,6.3,0,0,0,0,0,0,0,0,0.8,14.4
59,C.J. Beathard,JAX,QB,17,246,1.4,1,8,0,0,0,0,0,0,0,0,0.8,13.8
60,Cooper Rush,DAL,QB,17,229.4,1.4,0.9,5.7,0.1,0,0,0,0,0,0,0,0.8,13.8
61,Easton Stick,LAC,QB,17,252,1.5,1.2,8.3,0,0,0,0,0,0,0,0,0.8,13.7
62,Jake Browning,CIN,QB,17,217.3,1.7,1.1,7.3,0,0,0,0,0,0,0,0,0.8,13.2
63,Sean Clifford,GB,QB,17,246.4,1.3,1.1,7.9,0,0,0,0,0,0,0,0,0.8,13.1
64,Dorian Thompson-Robinson,CLE,QB,17,194.1,1.2,0.9,22.5,0.1,0,0,0,0,0,0,0,0.8,13
65,Drew Lock,SEA,QB,17,224.3,1.3,1,9.5,0,0,0,0,0,0,0,0,0.7,12.7
66,Kyle Allen,BUF,QB,17,238.1,1.4,1.4,5.9,0,0,0,0,0,0,0,0,0.7,11.9
67,Aidan O'Connell,LV,QB,17,211.1,1,0.9,7.5,0,0,0,0,0,0,0,0,0.6,10.8
68,Malik Willis,TEN,QB,17,163.4,0.5,1.1,24.9,0.3,0,0,0,0,0,0,0,0.6,10.2
69,Hendon Hooker,DET,QB,17,198.8,0.8,1.1,12.3,0.1,0,0,0,0,0,0,0,0.6,9.8
70,Skylar Thompson,MIA,QB,17,196.9,0.9,2.3,13.7,0.4,0,0,0,0,0,0,0,0.5,8.8
71,Tyson Bagent,CHI,QB,17,138.1,0.9,1,10.9,0,0,0,0,0,0,0,0,0.5,8.2
72,Case Keenum,HOU,QB,17,175.3,0.6,1,6,0,0,0,0,0,0,0,0,0.4,6.6
73,Brett Rypien,LAR,QB,17,177.4,1.3,3.3,19.5,0.1,0,0,0,0,0,0,0,0.4,6.5
74,Josh Johnson,BAL,QB,17,110.1,0.6,0.6,0,0,0,0,0,0,0,0,0,0.3,5.6
75,Logan Woodside,ATL,QB,17,111.3,0.4,0.7,0.9,0.2,0,0,0,0,0,0,0,0.3,5.5
76,Max Duggan,LAC,QB,17,86.3,0.6,0.6,8.4,0,0,0,0,0,0,0,0,0.3,5.5
77,Mason Rudolph,PIT,QB,17,64.7,0.6,0.5,10,0,0,0,0,0,0,0,0,0.3,5
78,Brandon Allen,SF,QB,17,20.5,2.1,2.2,5.3,0,0,0,0,0,0,0,0,0.2,4.2
79,Tanner McKee,PHI,QB,17,85.1,0.4,0.5,6.2,0,0,0,0,0,0,0,0,0.2,4
80,Jaren Hall,MIN,QB,17,73.6,0.4,0.5,8,0,0,0,0,0,0,0,0,0.2,3.9
81,Jake Haener,NO,QB,17,72.1,0.4,0.5,6.1,0,0,0,0,0,0,0,0,0.2,3.5
82,PJ Walker,CLE,QB,17,137.7,0.4,2.3,17.4,0,0,0,0,0,0,0,0,0.2,3.2
83,Matt Corral,NE,QB,17,33.2,0,0,3,0,0,0,0,0,0,0,0,0.1,1.6
84,Sam Ehlinger,IND,QB,17,54.1,0.7,1.8,14.8,0,0,0,0,0,0,0,0,0.1,1.2
85,Nate Sudfeld,DET,QB,17,15.7,0.1,0.1,1,0,0,0,0,0,0,0,0,0.1,0.9
86,Jeff Driskel,ARI,QB,17,66.1,0.3,1.7,1.3,0,0,0,0,0,0,0,0,0,0.6
87,Nathan Peterman,CHI,QB,17,8.7,0.1,0.5,0.2,0.1,0,0,0,0,0,0,0,0,0.4
88,David Blough,DET,QB,17,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
89,Kellen Mond,CLE,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
90,Matt Barkley,BUF,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
91,Chris Streveler,NYJ,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
92,Tommy Devito,NYG,QB,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Chase Garbers,LV,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
94,Ian Book,PHI,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
95,Danny Etling,GB,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
96,Ben DiNucci,DEN,QB,17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Holton Ahlers,SEA,QB,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Reid Sinnett,CIN,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
99,E.J. Perry,HOU,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
100,Shane Buechele,BUF,QB,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Austin Ekeler,LAC,RB,17,0,0,0,845.2,9.2,78.2,583.7,3.9,0,0,0,0,17.4,296.1
2,Christian McCaffrey,SF,RB,17,0,0,0,952.3,7.2,70.9,613.1,3.9,0,0,0,0,17.1,291.4
3,Saquon Barkley,NYG,RB,17,0,0,0,1118.5,8.3,53.2,379.7,1.7,0,0,0,0,15.3,260.2
4,Nick Chubb,CLE,RB,17,0,0,0,1314.7,10.4,30.6,267.8,1.6,0,0,0,0,15.2,257.9
5,Bijan Robinson,ATL,RB,17,0,0,0,1184.1,9.1,42.6,342.2,1.9,0,0,0,0,15,255.6
6,Derrick Henry,TEN,RB,17,0,0,0,1295.5,10.7,29.6,264.8,1.4,0,0,0,0,14.9,254
7,Tony Pollard,DAL,RB,17,0,0,0,1064.9,7.9,45.7,380.5,2.5,0,0,0,0,14.7,250
8,Josh Jacobs,LV,RB,17,0,0,0,1205.6,9.2,40.5,294.5,1.2,0,0,0,0,14.6,248.7
9,Joe Mixon,CIN,RB,17,0,0,0,895.8,7,50.4,374.1,1.8,0,0,0,0,13.4,227.4
10,Rhamondre Stevenson,NE,RB,17,0,0,0,940.8,6,52.2,353.1,1.4,0,0,0,0,13.1,223
11,Aaron Jones,GB,RB,17,0,0,0,922.9,4.4,49.3,375.3,2.6,0,0,0,0,12.8,217.7
12,Jahmyr Gibbs,DET,RB,17,0,0,0,709.5,5.5,55.8,457.9,2.6,0,0,0,0,12.8,217.3
13,Travis Etienne Jr.,JAX,RB,17,0,0,0,1046.6,6,36.7,311,1.2,0,0,0,0,12.4,211.1
14,Najee Harris,PIT,RB,17,0,0,0,961.2,7.1,37.8,247.6,2,0,0,0,0,12.4,210.5
15,Dameon Pierce,HOU,RB,17,0,0,0,1064.3,6.7,33.2,229.3,1.3,0,0,0,0,12.1,206.4
16,Alexander Mattison,MIN,RB,17,0,0,0,893.6,7.4,35.4,257.7,1.8,0,0,0,0,11.9,202.9
17,James Conner,ARI,RB,17,0,0,0,846.6,6.3,41.7,301,1.2,0,0,0,0,11.7,198.7
18,Kenneth Walker III,SEA,RB,17,0,0,0,1011.3,8.3,25.9,182.5,1,0,0,0,0,11.7,198.5
19,Breece Hall,NYJ,RB,17,0,0,0,812.9,5.9,38.2,338.5,1.7,0,0,0,0,11.5,195.9
20,J.K. Dobbins,BAL,RB,17,0,0,0,955.2,6.7,29.1,220.3,1.6,0,0,0,0,11.4,194.1
21,Miles Sanders,CAR,RB,17,0,0,0,1008.1,5.9,30.4,232.5,1.2,0,0,0,0,11.4,193.7
22,Rachaad White,TB,RB,17,0,0,0,783.8,5.2,45.4,323.9,1.9,0,0,0,0,11.4,193.4
23,Cam Akers,LAR,RB,17,0,0,0,938.9,6.9,27.4,228.3,1,0,0,0,0,11,187.3
24,Javonte Williams,DEN,RB,17,0,0,0,845.9,5.5,39.6,257.4,1.2,0,0,0,0,11,186.3
25,Alvin Kamara,NO,RB,17,0,0,0,713.7,3.5,46.1,395.6,1.9,0,0,0,0,10.9,186
26,David Montgomery,DET,RB,17,0,0,0,833.4,7.9,28.6,230.6,1,0,0,0,0,10.9,185.8
27,James Cook,BUF,RB,17,0,0,0,830.8,4.7,36.9,294.9,1.5,0,0,0,0,10.8,183.3
28,Jonathan Taylor,IND,RB,17,0,0,0,940.5,6.6,24,177.1,0.9,0,0,0,0,10.4,177.2
29,Isiah Pacheco,KC,RB,17,0,0,0,906.2,6.2,24.9,220.2,0.9,0,0,0,0,10.4,176.5
30,D'Andre Swift,PHI,RB,17,0,0,0,636.6,5,37.7,302.3,1.6,0,0,0,0,10,169.2
31,AJ Dillon,GB,RB,17,0,0,0,762.4,6.5,26.8,206.3,0.8,0,0,0,0,9.7,165.3
32,Khalil Herbert,CHI,RB,17,0,0,0,856.5,5.2,21.6,157.9,1.1,0,0,0,0,9.3,158.2
33,Dalvin Cook,NYJ,RB,17,0,0,0,748,5.1,27.1,205.9,1.1,0,0,0,0,9.2,156.5
34,Antonio Gibson,WAS,RB,17,0,0,0,535.3,3.9,40.9,305.8,1.4,0,0,0,0,9.1,154.4
35,Brian Robinson Jr.,WAS,RB,17,0,0,0,866.3,5.4,18.8,129.9,1,0,0,0,0,9.1,154
36,Samaje Perine,DEN,RB,17,0,0,0,650.6,4,31.6,233.3,1.5,0,0,0,0,8.9,150.6
37,Zach Charbonnet,SEA,RB,17,0,0,0,600.6,4,26.7,211,1.1,0,0,0,0,8,135.7
38,Raheem Mostert,MIA,RB,17,0,0,0,664.9,4.1,23.1,167.1,1,0,0,0,0,7.9,134.7
39,Jamaal Williams,NO,RB,17,0,0,0,644.5,5.8,18.3,130.9,0.7,0,0,0,0,7.8,132.8
40,Jerick McKinnon,KC,RB,17,0,0,0,225.6,1.7,43.2,360.2,3.1,0,0,0,0,7.6,129.6
41,Jaylen Warren,PIT,RB,17,0,0,0,533.2,3.3,28.3,217.6,0.7,0,0,0,0,7.4,125.6
42,Rashaad Penny,PHI,RB,17,0,0,0,713.8,5.7,10.3,75.7,0.6,0,0,0,0,7.4,125.2
43,Elijah Mitchell,SF,RB,17,0,0,0,679.6,4.7,11.8,82.3,0.7,0,0,0,0,7,118.8
44,Tyler Allgeier,ATL,RB,17,0,0,0,667.1,4.5,12.6,91.7,0.5,0,0,0,0,6.9,116.9
45,Damien Harris,BUF,RB,17,0,0,0,569.5,4.7,17.5,125,0.5,0,0,0,0,6.8,116.3
46,De'Von Achane,MIA,RB,17,0,0,0,408.3,2.7,26.9,233.4,1.2,0,0,0,0,6.6,112.1
47,Ezekiel Elliott,NE,RB,17,0,0,0,540.5,5,15.4,100.9,0.6,0,0,0,0,6.5,111.1
48,Devin Singletary,HOU,RB,17,0,0,0,488.4,3.1,24.1,173,0.6,0,0,0,0,6.5,110
49,Chuba Hubbard,CAR,RB,17,0,0,0,496.8,3.3,19.1,166.5,0.7,0,0,0,0,6.3,107.6
50,Kenneth Gainwell,PHI,RB,17,0,0,0,432,3.6,23,168.8,0.7,0,0,0,0,6.3,107.5
51,Tank Bigsby,JAX,RB,17,0,0,0,463.1,3.7,18.5,143,0.9,0,0,0,0,6.1,104.3
52,Jeff Wilson Jr.,MIA,RB,17,0,0,0,476.9,3.4,18.4,142.9,0.9,0,0,0,0,6.1,104
53,D'Onta Foreman,CHI,RB,17,0,0,0,563.8,3.4,9.1,66.3,0.2,0,0,0,0,5.4,92.3
54,Tyjae Spears,TEN,RB,17,0,0,0,384,2.2,20.5,152.5,0.7,0,0,0,0,5.2,89
55,Deon Jackson,IND,RB,17,0,0,0,319.1,2.3,20.2,145.6,0.9,0,0,0,0,4.9,84.1
56,Gus Edwards,BAL,RB,17,0,0,0,507.6,3.6,6.6,54.9,0.2,0,0,0,0,4.9,83.8
57,Roschon Johnson,CHI,RB,17,0,0,0,391.7,2.8,13.2,109.4,0.7,0,0,0,0,4.8,81.9
58,Jerome Ford,CLE,RB,17,0,0,0,397.6,2.7,13.9,107.7,0.6,0,0,0,0,4.8,81.8
59,Joshua Kelley,LAC,RB,17,0,0,0,377.7,2.6,16.2,117.4,0.3,0,0,0,0,4.8,81.7
60,Kyren Williams,LAR,RB,17,0,0,0,324.6,1.7,18.9,149.7,0.5,0,0,0,0,4.6,78.1
61,Cordarrelle Patterson,ATL,RB,17,0,0,0,302.5,2.5,16.2,117.7,0.7,0,0,0,0,4.5,76.8
62,Clyde Edwards-Helaire,KC,RB,17,0,0,0,300,2.6,14.1,110.8,0.9,0,0,0,0,4.4,75.6
63,Ty Chandler,MIN,RB,17,0,0,0,339.8,2.5,13.4,105.4,0.5,0,0,0,0,4.3,73.9
64,Keaontay Ingram,ARI,RB,17,0,0,0,347.3,2.3,13.8,94.7,0.4,0,0,0,0,4.3,72.6
65,Kendre Miller,NO,RB,17,0,0,0,305.6,2,13.6,118.1,0.6,0,0,0,0,4.1,69.6
66,Deuce Vaughn,DAL,RB,17,0,0,0,266,1.9,16.8,129.4,0.6,0,0,0,0,4.1,69.5
67,Chase Edmonds,TB,RB,17,0,0,0,245.4,1.6,18.4,133.9,0.7,0,0,0,0,4,68.7
68,Zack Moss,IND,RB,17,0,0,0,364.1,2.3,10.7,72.3,0.2,0,0,0,0,4,67.9
69,Chase Brown,CIN,RB,17,0,0,0,258.5,2.1,14.7,127.7,0.6,0,0,0,0,4,67.7
70,Evan Hull,IND,RB,17,0,0,0,267.6,1.7,13.2,105.8,0.5,0,0,0,0,3.7,63.1
71,Zamir White,LV,RB,17,0,0,0,328.6,2.3,8.8,57.6,0.2,0,0,0,0,3.6,61.2
72,Matt Breida,NYG,RB,17,0,0,0,256.1,1.7,12.7,89.6,0.2,0,0,0,0,3.4,57.1
73,Ameer Abdullah,LV,RB,17,0,0,0,114.8,0.5,20.8,159.1,0.7,0,0,0,0,3.2,55.2
74,Zach Evans,LAR,RB,17,0,0,0,222.3,1.6,10.9,88.3,0.7,0,0,0,0,3.2,54.6
75,Rico Dowdle,DAL,RB,17,0,0,0,275,2,7.6,55.9,0.2,0,0,0,0,3.1,53.3
76,Myles Gaskin,MIN,RB,17,0,0,0,212.7,1.3,13.8,90.6,0.1,0,0,0,0,3,51.7
77,Latavius Murray,BUF,RB,17,0,0,0,273.3,1.7,8.1,49.9,0.1,0,0,0,0,3,50.8
78,Trayveon Williams,CIN,RB,17,0,0,0,225.2,1.1,11.4,87.1,0.4,0,0,0,0,2.9,49.8
79,JaMycal Hasty,JAX,RB,17,0,0,0,160.8,1.2,14.1,100.4,0.4,0,0,0,0,2.9,49.4
80,Sean Tucker,TB,RB,17,0,0,0,238.2,1.4,9.2,67.9,0.1,0,0,0,0,2.8,48
81,Raheem Blackshear,CAR,RB,17,0,0,0,168.1,1.7,12.2,93.4,0.1,0,0,0,0,2.8,48
82,Isaiah Spiller,LAC,RB,17,0,0,0,244.6,1.4,8.7,65.6,0.1,0,0,0,0,2.8,47.9
83,Craig Reynolds,DET,RB,17,0,0,0,198,1.7,10.2,78.6,0,0,0,0,0,2.7,46.1
84,Chris Evans,CIN,RB,17,0,0,0,114,0.5,15.2,114.6,0.9,0,0,0,0,2.7,46.1
85,Ke'Shawn Vaughn,TB,RB,17,0,0,0,207.8,1.3,10.4,72.4,0.2,0,0,0,0,2.7,45.8
86,Eric Gray,NYG,RB,17,0,0,0,217.5,1.2,8.9,68.6,0.3,0,0,0,0,2.7,45.1
87,Jordan Mason,SF,RB,17,0,0,0,295.4,1.3,4.2,32.4,0,0,0,0,0,2.6,44.4
88,Michael Carter,NYJ,RB,17,0,0,0,156.1,0.9,12.2,93.8,0.4,0,0,0,0,2.6,44.2
89,Kyle Juszczyk,SF,FB,17,0,0,0,29.7,0.7,16,158.9,0.8,0,0,0,0,2.6,43.7
90,Justice Hill,BAL,RB,17,0,0,0,176.1,0.7,11.5,74.1,0.4,0,0,0,0,2.5,42.7
91,Pierre Strong Jr.,CLE,RB,17,0,0,0,204.8,1.2,8.1,63.9,0.1,0,0,0,0,2.5,42.4
92,Julius Chestnut,TEN,RB,17,0,0,0,140.8,1.1,9.8,74.8,0.1,0,0,0,0,2.2,38.2
93,Brandon Bolden,LV,RB,17,0,0,0,116.2,0.5,10.7,79.5,0.7,0,0,0,0,2.2,37.1
94,Salvon Ahmed,MIA,RB,17,0,0,0,138.1,0.9,8.9,74.1,0.3,0,0,0,0,2.2,36.9
95,Ronald Jones,DAL,RB,17,0,0,0,201.3,1.5,3.5,27.7,0.1,0,0,0,0,2.1,35.6
96,DeeJay Dallas,SEA,RB,17,0,0,0,104.5,0.7,12,85.3,0.2,0,0,0,0,2.1,35.6
97,Boston Scott,PHI,RB,17,0,0,0,166.7,1.7,4.2,32.7,0.1,0,0,0,0,2,34.3
98,Chris Rodriguez Jr.,WAS,RB,17,0,0,0,137.1,0.9,7.2,51.9,0.1,0,0,0,0,1.9,31.9
99,D'Ernest Johnson,JAX,RB,17,0,0,0,146.6,1.1,6.1,41.1,0.1,0,0,0,0,1.9,31.9
100,Jaleel McLaughlin,DEN,RB,17,0,0,0,122.5,1,7.9,58,0,0,0,0,0,1.9,31.8
1,Justin Jefferson,MIN,WR,17,0,0,0,22.9,0.4,114.6,1592.6,7.4,0,0,0,0,19,322.4
2,Cooper Kupp,LAR,WR,17,0,0,0,53.3,0.5,110.7,1342.7,7.9,0,0,0,0,17.6,299.3
3,Ja'Marr Chase,CIN,WR,17,0,0,0,23.1,0.1,102.2,1379.9,9.3,0,0,0,0,17.5,297.1
4,Tyreek Hill,MIA,WR,17,0,0,0,52,0.5,102.1,1391.5,6.6,0,0,0,0,17,288.4
5,Stefon Diggs,BUF,WR,17,0,0,0,2.9,0,99.1,1268.7,8.8,0,0,0,0,16.4,278.5
6,CeeDee Lamb,DAL,WR,17,0,0,0,56.5,0.2,96.7,1244.1,6.9,0,0,0,0,15.8,269
7,Davante Adams,LV,WR,17,0,0,0,4.5,0,93.1,1268.2,8,0,0,0,0,15.8,268
8,Amon-Ra St. Brown,DET,WR,17,0,0,0,68.6,0.2,103.1,1134.6,5.4,0,0,0,0,15.1,256.6
9,A.J. Brown,PHI,WR,17,0,0,0,8.9,0,78.5,1230.2,9.2,0,0,0,0,15.1,256.6
10,Garrett Wilson,NYJ,WR,17,0,0,0,16.3,0,86.3,1177.7,6.1,0,0,0,0,14.2,241.1
11,Jaylen Waddle,MIA,WR,17,0,0,0,28.3,0.1,78.2,1152.9,6,0,0,0,0,13.6,231.7
12,Chris Olave,NO,WR,17,0,0,0,1.1,0,80.6,1139.8,6,0,0,0,0,13.5,228.7
13,Tee Higgins,CIN,WR,17,0,0,0,2,0,78.3,1070.6,6.8,0,0,0,0,13.3,226
14,DeVonta Smith,PHI,WR,17,0,0,0,3.4,0,81.6,1044.5,6.5,0,0,0,0,13.2,224.4
15,Keenan Allen,LAC,WR,17,0,0,0,6.4,0,88.3,979.6,5.8,0,0,0,0,13,220.7
16,DK Metcalf,SEA,WR,17,0,0,0,3.8,0,79.6,1003,6.9,0,0,0,0,13,220.5
17,Calvin Ridley,JAX,WR,17,0,0,0,5.9,0,78.6,1032.4,5.9,0,0,0,0,12.8,216.8
18,Amari Cooper,CLE,WR,17,0,0,0,1,0,71.3,995.8,7.1,0,0,0,0,12.6,213.4
19,Deebo Samuel Sr.,SF,WR,17,0,0,0,234.3,2.4,64.7,866.8,3.6,0,0,0,0,12.2,208.2
20,Tyler Lockett,SEA,WR,17,0,0,0,1.9,0,74.9,925.9,6.7,0,0,0,0,12.2,206.9
21,DeAndre Hopkins,TEN,WR,17,0,0,0,0.4,0,76.6,967.5,5.7,0,0,0,0,12.1,206.4
22,Drake London,ATL,WR,17,0,0,0,0.3,0,77.8,963.8,5.7,0,0,0,0,12.1,205.8
23,Chris Godwin,TB,WR,17,0,0,0,9.1,0.1,85.3,951.5,4,0,0,0,0,12,204.8
24,Christian Watson,GB,WR,17,0,0,0,62.8,0.8,64.4,942.8,5.7,0,0,0,0,12,203.6
25,Mike Williams,LAC,WR,17,0,0,0,2.4,0,67.4,978.8,6.1,0,0,0,0,11.9,201.9
26,Mike Evans,TB,WR,17,0,0,0,3,0,66.5,957.2,6.1,0,0,0,0,11.7,198.9
27,DJ Moore,CHI,WR,17,0,0,0,50,0.1,66.3,921.7,5.8,0,0,0,0,11.7,198.5
28,Terry McLaurin,WAS,WR,17,0,0,0,22.1,0,70.7,1008.9,4,0,0,0,0,11.6,197.4
29,Marquise Brown,ARI,WR,17,0,0,0,6.5,0,74.1,879.3,5.3,0,0,0,0,11.4,194.1
30,Diontae Johnson,PIT,WR,17,0,0,0,31.5,0.1,80.6,876.5,3.6,0,0,0,0,11.4,193
31,Christian Kirk,JAX,WR,17,0,0,0,20.1,0,70.7,888.4,5.3,0,0,0,0,11.3,192.3
32,Brandon Aiyuk,SF,WR,17,0,0,0,22.9,0.1,65.7,889.9,5.1,0,0,0,0,11,187.2
33,Michael Pittman Jr.,IND,WR,17,0,0,0,18.5,0,75.5,855,3.8,0,0,0,0,10.9,184.7
34,Jahan Dotson,WAS,WR,17,0,0,0,5.9,0,61,860.4,6.2,0,0,0,0,10.8,184.4
35,Jerry Jeudy,DEN,WR,17,0,0,0,21.1,0,64.2,886.6,4.6,0,0,0,0,10.7,182.2
36,George Pickens,PIT,WR,17,0,0,0,19.4,0.4,59,851.3,4.9,0,0,0,0,10.4,177.5
