38,Mike Williams,LAC,WR,17,0,0,0,0.8,0,57.5,905.6,7,0,0,0,0,11.1,189.3
39,Deebo Samuel Sr.,SF,WR,17,0,0,0,106.2,1.1,66.6,828.7,3.9,0,0,0,0,11.1,189.1
40,Marvin Jones Jr.,JAX,WR,17,0,0,0,0.2,0,64.8,859.5,6.4,0,0,0,0,11.1,188.4
41,Michael Gallup,DAL,WR,17,0,0,0,0.1,0,60.7,946.2,5.6,0,0,0,0,11.1,188.3
42,Jarvis Landry,CLE,WR,17,0,0,0,9.9,0.1,74.4,891.6,3.4,0,0,0,0,10.9,184.6
43,DeVonta Smith,PHI,WR,17,0,0,0,5.8,0,63.7,933,4.6,0,0,0,0,10.8,184.2
44,Michael Pittman Jr.,IND,WR,17,0,0,0,19,0,69.6,880.2,4.1,0,0,0,0,10.8,183.1
45,Antonio Brown,TB,WR,17,0,0,0,6.7,0,70.3,803.3,5.1,0,0,0,0,10.7,181.1
46,William Fuller V,MIA,WR,17,0,0,0,1,0,61.2,864.5,5.5,0,0,0,0,10.6,179.9
47,Curtis Samuel,WAS,WR,17,0,0,0,138.5,0.9,60.2,739.1,4.1,0,0,0,0,10.4,176.8
48,Jakobi Meyers,NE,WR,17,0,0,0,7.3,0,68,888.9,3.1,0,0,0,0,10.3,175.4
49,DeVante Parker,MIA,WR,17,0,0,0,0,0,62.7,785.2,5.4,0,0,0,0,10.2,172.8
50,Marquez Callaway,NO,WR,17,0,0,0,0.7,0,62.5,818.9,4.8,0,0,0,0,10.1,172.5
51,Jaylen Waddle,MIA,WR,17,0,0,0,37.6,0,62.6,834.7,3.8,0,0,0,0,10.1,171.4
52,Michael Thomas,NO,WR,17,0,0,0,0.4,0,64.1,815.5,4,0,0,0,0,9.9,168.9
53,Darnell Mooney,CHI,WR,17,0,0,0,24.5,0,66.3,784.4,3.7,0,0,0,0,9.9,168.4
54,Marquise Brown,BAL,WR,17,0,0,0,5,0,57,810.1,4.5,0,0,0,0,9.7,164.9
55,Russell Gage,ATL,WR,17,0,0,0,9,0,67,743.3,3.9,0,0,0,0,9.7,164.6
56,Tyrell Williams,DET,WR,17,0,0,0,0.1,0,54.5,790,4.5,0,0,0,0,9.4,159.7
57,Sterling Shepard,NYG,WR,17,0,0,0,37.5,0.2,67.6,697.6,2.9,0,0,0,0,9.3,158.7
58,Henry Ruggs III,LV,WR,17,0,0,0,65.7,0.1,52.3,802,3.4,0,0,0,0,9.3,158.5
59,Rondale Moore,ARI,WR,17,0,0,0,66.5,0.3,58.8,669.1,4.2,0,0,0,0,9.3,158
60,Mecole Hardman Jr.,KC,WR,17,0,0,0,33.7,0.1,54.9,753.1,4.1,0,0,0,0,9.3,157.4
61,Cole Beasley,BUF,WR,17,0,0,0,0,0,63.7,734.4,3.4,0,0,0,0,9.2,156.7
62,Emmanuel Sanders,BUF,WR,17,0,0,0,3.5,0,55.2,695.3,5.3,0,0,0,0,9.2,156.1
63,Nelson Agholor,NE,WR,17,0,0,0,2.3,0,49.7,779.7,4.8,0,0,0,0,9.2,155.9
64,Terrace Marshall Jr.,CAR,WR,17,0,0,0,3.2,0,57.4,728.2,4.3,0,0,0,0,9.1,155.1
65,Elijah Moore,NYJ,WR,17,0,0,0,5.7,0,58.7,758.4,3.4,0,0,0,0,9.1,154.7
66,Jalen Reagor,PHI,WR,17,0,0,0,26.9,0.1,57,766.9,2.8,0,0,0,0,9,152.8
67,Tre'Quan Smith,NO,WR,17,0,0,0,0.7,0,46.7,677.7,5.6,0,0,0,0,8.7,147.7
68,Bryan Edwards,LV,WR,17,0,0,0,0.3,0,51,686.4,4.4,0,0,0,0,8.6,145.5
69,Gabe Davis,BUF,WR,17,0,0,0,0,0,44.4,662.2,5.4,0,0,0,0,8.4,142.6
70,A.J. Green,ARI,WR,17,0,0,0,0,0,54,644.5,4.1,0,0,0,0,8.4,142.2
71,Randall Cobb,GB,WR,17,0,0,0,7.3,0,55.9,656.9,3.1,0,0,0,0,8.2,140.1
72,Parris Campbell,IND,WR,17,0,0,0,58.2,0.3,51.5,621.9,2.7,0,0,0,0,8,136.7
73,Jamison Crowder,NYJ,WR,17,0,0,0,3,0,52,592.1,3.8,0,0,0,0,7.9,133.7
74,Nico Collins,HOU,WR,17,0,0,0,0,0,50.6,634.3,3.4,0,0,0,0,7.9,133.6
75,Amon-Ra St. Brown,DET,WR,17,0,0,0,1,0,51.6,630.2,3,0,0,0,0,7.8,132.1
76,Van Jefferson,LAR,WR,17,0,0,0,13.4,0,47.4,580.2,3.5,0,0,0,0,7.5,127.2
77,Darius Slayton,NYG,WR,17,0,0,0,3.3,0,44.6,633.9,3.1,0,0,0,0,7.4,126.1
78,Hunter Renfrow,LV,WR,17,0,0,0,0.6,0,50.6,584.7,2.5,0,0,0,0,7.2,123.1
79,Sammy Watkins,BAL,WR,17,0,0,0,2.7,0,45.4,547,3.8,0,0,0,0,7.2,122.4
80,Christian Kirk,ARI,WR,17,0,0,0,12.4,0,46.7,545.5,3.1,0,0,0,0,7.1,120.5
81,Marquez Valdes-Scantling,GB,WR,17,0,0,0,13.6,0,34.9,619.1,3.8,0,0,0,0,7.1,120.2
82,Quintez Cephus,DET,WR,17,0,0,0,0.2,0,41.8,588.5,3.1,0,0,0,0,7,118.7
83,T.Y. Hilton,IND,WR,17,0,0,0,0,0,39.8,543.9,3.8,0,0,0,0,6.8,116.4
84,Zach Pascal,IND,WR,17,0,0,0,0.7,0,39,525.9,3.7,0,0,0,0,6.7,113.5
85,Demarcus Robinson,KC,WR,17,0,0,0,0.1,0,43.1,511.9,3.1,0,0,0,0,6.6,112.1
86,Rashod Bateman,BAL,WR,17,0,0,0,1.4,0,38.6,506.5,3.9,0,0,0,0,6.6,112
87,Joshua Palmer,LAC,WR,17,0,0,0,2.1,0,38.7,532.2,3.3,0,0,0,0,6.5,111.1
88,Keelan Cole Sr.,NYJ,WR,17,0,0,0,1.6,0,39,501.5,3.6,0,0,0,0,6.5,110.3
89,KJ Hamler,DEN,WR,17,0,0,0,51.9,0.1,41.4,480.9,2.6,0,0,0,0,6.5,110.1
90,Byron Pringle,KC,WR,17,0,0,0,0,0,41.1,490.6,3.3,0,0,0,0,6.4,109.6
91,Donovan Peoples-Jones,CLE,WR,17,0,0,0,0.5,0,35.4,550.1,3.1,0,0,0,0,6.4,108.9
92,Dee Eskridge,SEA,WR,17,0,0,0,40.2,0,37.6,499.2,2.9,0,0,0,0,6.4,108.1
93,DeSean Jackson,LAR,WR,17,0,0,0,5.6,0,31.7,543.1,3.5,0,0,0,0,6.3,107.2
94,Chris Conley,HOU,WR,17,0,0,0,0,0,38.7,514.2,2.5,0,0,0,0,6.1,104.3
95,Anthony Miller,HOU,WR,17,0,0,0,6.2,0,40.7,471.3,2.6,0,0,0,0,6.1,103.2
96,Kendrick Bourne,NE,WR,17,0,0,0,0.3,0,39,495.5,2.5,0,0,0,0,6.1,103.2
97,Jalen Guyton,LAC,WR,17,0,0,0,3.6,0,32.8,512.5,3.1,0,0,0,0,6,102.8
98,Quez Watkins,PHI,WR,17,0,0,0,1.4,0,36.5,499.1,2.7,0,0,0,0,6,102.2
99,Allen Lazard,GB,WR,17,0,0,0,12.6,0,36.9,467.6,2.3,0,0,0,0,5.8,98.1
100,Josh Reynolds,TEN,WR,17,0,0,0,2.8,0,35.5,448.2,3,0,0,0,0,5.8,97.8
1,Travis Kelce,KC,TE,17,0,0,0,0.3,0,105.6,1347.9,10.2,0,0,0,0,17.7,300.6
2,Darren Waller,LV,TE,17,0,0,0,0.3,0,100.5,1154.5,7.5,0,0,0,0,15.3,259.6
3,George Kittle,SF,TE,17,0,0,0,3.5,0,87,1123.1,6.1,0,0,0,0,13.9,235.5
4,Mark Andrews,BAL,TE,17,0,0,0,0,0,69.8,839.5,7.9,0,0,0,0,11.8,199.9
5,Kyle Pitts,ATL,TE,17,0,0,0,0,0,73.9,855,6.4,0,0,0,0,11.6,196.4
6,T.J. Hockenson,DET,TE,17,0,0,0,0,0,76,833,5.8,0,0,0,0,11.4,193.1
7,Noah Fant,DEN,TE,17,0,0,0,0,0,69.4,763.7,4.4,0,0,0,0,10.1,171.4
8,Dallas Goedert,PHI,TE,17,0,0,0,0,0,62.9,717.7,5.1,0,0,0,0,9.7,164.3
9,Logan Thomas,WAS,TE,17,0,0,0,2.4,0,67.8,668.6,4.9,0,0,0,0,9.6,163.5
10,Tyler Higbee,LAR,TE,17,0,0,0,0,0,60,679.3,5.4,0,0,0,0,9.4,159.7
11,Robert Tonyan,GB,TE,17,0,0,0,0,0,55.3,609.5,7,0,0,0,0,9.3,157.8
12,Mike Gesicki,MIA,TE,17,0,0,0,0,0,55.9,663.5,5.4,0,0,0,0,9,153.8
13,Jonnu Smith,NE,TE,17,0,0,0,1.2,0.1,56.6,612.6,4.8,0,0,0,0,8.6,146.4
14,Rob Gronkowski,TB,TE,17,0,0,0,0,0,47.3,616.8,5.8,0,0,0,0,8.4,143.6
15,Jared Cook,LAC,TE,17,0,0,0,0,0,51.5,580.9,5.3,0,0,0,0,8.3,140.6
16,Cole Kmet,CHI,TE,17,0,0,0,0,0,56,540.3,4,0,0,0,0,7.8,132.4
17,Hunter Henry,NE,TE,17,0,0,0,0,0,51.3,562.8,4.2,0,0,0,0,7.8,132.2
18,Anthony Firkser,TEN,TE,17,0,0,0,0.3,0,50.6,531.1,4.6,0,0,0,0,7.7,131.1
19,Austin Hooper,CLE,TE,17,0,0,0,0,0,51.4,516.3,4.6,0,0,0,0,7.6,129.8
20,Zach Ertz,PHI,TE,17,0,0,0,0,0,52.9,551.4,3.6,0,0,0,0,7.6,128.8
21,Evan Engram,NYG,TE,17,0,0,0,3.3,0.1,54.6,566.1,2.9,0,0,0,0,7.6,128.7
22,Gerald Everett,SEA,TE,17,0,0,0,0,0,50.2,514.6,3.6,0,0,0,0,7.2,122.5
23,Eric Ebron,PIT,TE,17,0,0,0,0,0,48,488.3,3.9,0,0,0,0,7,119.4
24,Blake Jarwin,DAL,TE,17,0,0,0,0,0,46.5,498.8,3.7,0,0,0,0,6.9,118
25,Hayden Hurst,ATL,TE,17,0,0,0,0,0,42.2,437.3,3.9,0,0,0,0,6.4,109.1
26,Adam Trautman,NO,TE,17,0,0,0,0,0,39,438.5,4.3,0,0,0,0,6.3,107.8
27,Dawson Knox,BUF,TE,17,0,0,0,0,0,38.8,444.4,3.9,0,0,0,0,6.2,105.8
28,Tyler Conklin,MIN,TE,17,0,0,0,0,0,42.1,441.9,3,0,0,0,0,6.1,103.9
29,O.J. Howard,TB,TE,17,0,0,0,0,0,34.9,444.4,3.4,0,0,0,0,5.8,98.9
30,Jordan Akins,HOU,TE,17,0,0,0,0.2,0,40,433.3,2.1,0,0,0,0,5.6,95.5
31,Chris Herndon,MIN,TE,17,0,0,0,0,0,37.2,386.1,3.2,0,0,0,0,5.5,93
32,Dalton Schultz,DAL,TE,17,0,0,0,0,0,35.8,385.9,2.7,0,0,0,0,5.3,90.2
33,Dan Arnold,CAR,TE,17,0,0,0,0,0,33.4,394.4,2.7,0,0,0,0,5.2,88.2
34,Jimmy Graham,CHI,TE,17,0,0,0,0,0,32.3,320.8,3.9,0,0,0,0,5.2,87.6
35,Mo Alie-Cox,IND,TE,17,0,0,0,0,0,32.5,383.5,2.5,0,0,0,0,5,85
36,C.J. Uzomah,CIN,TE,17,0,0,0,0,0,34.2,345.7,2.4,0,0,0,0,4.9,82.8
37,Jack Doyle,IND,TE,17,0,0,0,0,0,31.2,332.9,2.7,0,0,0,0,4.7,80.5
38,Ryan Izzo,NYG,TE,17,0,0,0,0,0,25,417,2,0,0,0,0,4.5,76.7
39,Tyler Kroft,NYJ,TE,17,0,0,0,0,0,29,292.6,2.7,0,0,0,0,4.4,74.3
40,Albert Okwuegbunam Jr.,DEN,TE,17,0,0,0,0,0,29.8,327.1,1.8,0,0,0,0,4.3,73.1
41,David Njoku,CLE,TE,17,0,0,0,0,0,24.7,284.4,2.6,0,0,0,0,4,68.7
42,Kyle Rudolph,NYG,TE,17,0,0,0,0,0,28.1,271.8,2.1,0,0,0,0,4,67.7
43,Will Dissly,SEA,TE,17,0,0,0,0,0,26.3,276.2,2.2,0,0,0,0,3.9,66.9
44,Cameron Brate,TB,TE,17,0,0,0,0,0,24.9,256.7,1.8,0,0,0,0,3.6,61.4
45,Pat Freiermuth,PIT,TE,17,0,0,0,0,0,25.1,267.6,1.7,0,0,0,0,3.6,61.3
46,Harrison Bryant,CLE,TE,17,0,0,0,0,0,23.5,242.2,2.4,0,0,0,0,3.6,60.5
47,Donald Parham Jr.,LAC,TE,17,0,0,0,0,0,22.2,257.7,2.1,0,0,0,0,3.6,60.4
48,Brevin Jordan,HOU,TE,17,0,0,0,0,0,23.4,242.1,1.6,0,0,0,0,3.3,56.2
49,Drew Sample,CIN,TE,17,0,0,0,0,0,25.5,243.3,1.1,0,0,0,0,3.3,55.6
50,James O'Shaughnessy,JAX,TE,17,0,0,0,0,0,23.9,252.2,0.9,0,0,0,0,3.2,54.3
51,Pharaoh Brown,HOU,TE,17,0,0,0,0,0,22,224.2,1.6,0,0,0,0,3.2,54
52,Stephen Carlson,CLE,TE,17,0,0,0,0,0,18,196.2,2.7,0,0,0,0,3.2,53.8
53,Jacob Hollister,JAX,TE,17,0,0,0,0,0,23.9,204.5,1.5,0,0,0,0,3.1,52.5
54,Tommy Hudson,TEN,TE,17,0,0,0,0.1,0,20.9,219.5,1.5,0,0,0,0,3.1,51.9
55,Nick Boyle,BAL,TE,17,0,0,0,0,0,22,186,1.8,0,0,0,0,3,51.2
56,Geoff Swaim,TEN,TE,17,0,0,0,0.1,0,21.4,197.1,1.4,0,0,0,0,2.9,49.3
57,Maxx Williams,ARI,TE,17,0,0,0,0,0,17.1,192.5,1.7,0,0,0,0,2.7,46.1
58,Juwan Johnson,NO,TE,17,0,0,0,0,0,17.2,189.6,1.6,0,0,0,0,2.7,45.6
59,Ross Dwelley,SF,TE,17,0,0,0,0,0,17,182.9,1.3,0,0,0,0,2.5,43.1
60,Dalton Keene,NE,TE,17,0,0,0,0,0,20.4,176.9,0.8,0,0,0,0,2.5,42.9
61,Foster Moreau,LV,TE,17,0,0,0,0,0,13.4,159.3,2,0,0,0,0,2.4,41.1
62,Kylen Granson,IND,TE,17,0,0,0,0,0,16.4,184.6,1,0,0,0,0,2.4,40.5
63,Darren Fells,DET,TE,17,0,0,0,0,0,15.7,168.3,1.3,0,0,0,0,2.4,40.3
64,Ian Thomas,CAR,TE,17,0,0,0,0,0,18.5,157.8,1,0,0,0,0,2.4,40.1
65,Jacob Harris,LAR,TE,17,0,0,0,0,0,15.8,209,0.3,0,0,0,0,2.3,38.5
66,Adam Shaheen,MIA,TE,17,0,0,0,0,0,13.8,143.5,1.5,0,0,0,0,2.1,36
67,Kenny Yeboah,NYJ,TE,17,0,0,0,0,0,12.3,155.3,1.3,0,0,0,0,2.1,35.6
68,Durham Smythe,MIA,TE,17,0,0,0,0,0,14.3,123.9,0.9,0,0,0,0,1.9,32.1
69,Hunter Long,MIA,TE,17,0,0,0,0,0,13.5,137.1,0.9,0,0,0,0,1.9,32
70,Tommy Sweeney,BUF,TE,17,0,0,0,0,0,12.6,147.4,0.8,0,0,0,0,1.9,31.9
71,Chris Manhertz,JAX,TE,17,0,0,0,0,0,13.7,139.7,0.7,0,0,0,0,1.9,31.9
72,Kaden Smith,NYG,TE,17,0,0,0,0,0,15.8,132.4,0.4,0,0,0,0,1.8,31.4
73,Kahale Warring,BUF,TE,17,0,0,0,0,0,12,129,1,0,0,0,0,1.8,30.9
74,Jace Sternberger,GB,TE,17,0,0,0,0,0,11.8,113.8,1.1,0,0,0,0,1.8,29.8
75,Marcedes Lewis,GB,TE,17,0,0,0,0,0,11.2,110.3,1.2,0,0,0,0,1.7,29.4
76,Luke Farrell,JAX,TE,17,0,0,0,0,0,13,123.5,0.7,0,0,0,0,1.7,28.8
77,Darrell Daniels,ARI,TE,17,0,0,0,0,0,10.8,113.8,1,0,0,0,0,1.6,28
78,Tre' McKitty,LAC,TE,17,0,0,0,0,0,10.7,122.8,0.7,0,0,0,0,1.6,27.2
79,Devin Asiasi,NE,TE,17,0,0,0,0,0,11.2,117.6,0.8,0,0,0,0,1.6,27.2
80,Ryan Griffin,NYJ,TE,17,0,0,0,0,0,10.8,107.5,0.9,0,0,0,0,1.6,26.8
81,Hunter Bryant,DET,TE,17,0,0,0,0,0,11.2,117.6,0.6,0,0,0,0,1.6,26.6
82,Matt Sokol,JAX,TE,17,0,0,0,0,0,10.4,112,0.8,0,0,0,0,1.6,26.4
83,Noah Gray,KC,TE,17,0,0,0,0,0,10.2,105.5,0.6,0,0,0,0,1.4,23.8
84,Brycen Hopkins,LAR,TE,17,0,0,0,0,0,10,99.6,0.6,0,0,0,0,1.4,23.4
85,Tommy Tremble,CAR,TE,17,0,0,0,0,0,9.9,110.2,0.3,0,0,0,0,1.3,22.1
86,Jordan Matthews,SF,TE,17,0,0,0,0,0,12,98,0,0,0,0,0,1.3,21.8
87,Josiah Deguara,GB,TE,17,0,0,0,3.7,0,8.4,92.9,0.6,0,0,0,0,1.3,21.5
88,Reggie Gilliam,BUF,TE,17,0,0,0,1.5,0.3,7,55.8,1.1,0,0,0,0,1.2,21.1
89,Josh Oliver,BAL,TE,17,0,0,0,0,0,8.2,88.4,0.7,0,0,0,0,1.2,21
90,Nick Vannett,NO,TE,17,0,0,0,0,0,8.1,79.6,0.7,0,0,0,0,1.2,20.3
91,John Bates,WAS,TE,17,0,0,0,0,0,8.4,82.4,0.4,0,0,0,0,1.1,18.4
92,Brandon Dillon,MIN,TE,17,0,0,0,0,0,8.1,72.4,0.5,0,0,0,0,1.1,18.3
93,Sammis Reyes,WAS,TE,17,0,0,0,0,0,9.5,85.8,0,0,0,0,0,1.1,18.1
94,Thaddeus Moss,CIN,TE,17,0,0,0,0,0,7.5,69.6,0.6,0,0,0,0,1.1,18.1
95,Ricky Seals-Jones,WAS,TE,17,0,0,0,0,0,7.4,82.3,0.4,0,0,0,0,1.1,18
96,Demetrius Harris,ARI,TE,17,0,0,0,0,0,7.7,71,0.5,0,0,0,0,1,17.8
97,Tanner Hudson,SF,TE,17,0,0,0,0,0,6.2,71,0.7,0,0,0,0,1,17.5
98,Antony Auclair,HOU,TE,17,0,0,0,0,0,6.5,70.8,0.6,0,0,0,0,1,17.2
99,Jesse James,CHI,TE,17,0,0,0,0,0,7.4,60.3,0.6,0,0,0,0,1,17
100,Blake Bell,KC,TE,17,0,0,0,0.1,0,7.6,68.5,0.3,0,0,0,0,0.9,16.1
